GEO_ID,NAME,COUNTY,STATE,TOT_HOUSEHOLD,POPULATION,TOT_ENROLLED,PRE_K,KINDER,ELEMENTARY,HIGH_SCHOOL,COLLEGE,COLLEGE_POP
0500000US01003,"Baldwin County, Alabama",Baldwin County, Alabama,98854.0,242869.0,50306.0,7.6,6.0,39.9,27.2,19.3,9709.058
0500000US01015,"Calhoun County, Alabama",Calhoun County, Alabama,45701.0,111180.0,26480.0,7.3,2.8,39.7,23.8,26.3,6964.240000000001
0500000US01043,"Cullman County, Alabama",Cullman County, Alabama,35966.0,89458.0,19677.0,11.4,5.4,44.0,21.0,18.2,3581.214
0500000US01049,"DeKalb County, Alabama",DeKalb County, Alabama,26459.0,71128.0,16468.0,4.2,3.8,50.7,23.2,18.1,2980.7080000000005
0500000US01051,"Elmore County, Alabama",Elmore County, Alabama,34061.0,85530.0,19722.0,6.5,4.5,46.9,24.6,17.5,3451.35
0500000US01055,"Etowah County, Alabama",Etowah County, Alabama,39956.0,101331.0,21742.0,6.4,9.6,43.6,20.5,20.0,4348.400000000001
0500000US01069,"Houston County, Alabama",Houston County, Alabama,42417.0,107231.0,24188.0,7.0,5.9,44.5,21.9,20.7,5006.916
0500000US01073,"Jefferson County, Alabama",Jefferson County, Alabama,271877.0,645138.0,166550.0,8.4,4.8,38.8,20.9,27.1,45135.05
0500000US01077,"Lauderdale County, Alabama",Lauderdale County, Alabama,39021.0,92661.0,22138.0,3.8,3.1,43.9,18.1,31.2,6907.056
0500000US01081,"Lee County, Alabama",Lee County, Alabama,71830.0,173539.0,60932.0,4.4,3.4,28.7,13.3,50.2,30587.864
0500000US01083,"Limestone County, Alabama",Limestone County, Alabama,40036.0,107987.0,26098.0,3.5,8.9,48.4,17.2,22.0,5741.56
0500000US01089,"Madison County, Alabama",Madison County, Alabama,166454.0,393162.0,100154.0,5.9,6.0,35.4,19.4,33.4,33451.435999999994
0500000US01095,"Marshall County, Alabama",Marshall County, Alabama,36611.0,97950.0,23290.0,8.8,6.4,46.4,25.3,13.1,3050.9900000000002
0500000US01097,"Mobile County, Alabama",Mobile County, Alabama,162605.0,403001.0,98164.0,6.6,4.4,44.2,21.1,23.7,23264.868
0500000US01101,"Montgomery County, Alabama",Montgomery County, Alabama,90527.0,217655.0,56158.0,7.3,2.5,43.9,19.3,27.1,15218.818000000001
0500000US01103,"Morgan County, Alabama",Morgan County, Alabama,49140.0,121959.0,28958.0,5.0,9.1,41.9,23.7,20.4,5907.432
0500000US01115,"St. Clair County, Alabama",St. Clair County, Alabama,35558.0,91844.0,20981.0,8.9,5.1,47.6,21.3,17.0,3566.7700000000004
0500000US01117,"Shelby County, Alabama",Shelby County, Alabama,87755.0,226552.0,56747.0,5.3,4.7,42.7,23.2,24.1,13676.027000000002
0500000US01121,"Talladega County, Alabama",Talladega County, Alabama,34679.0,77343.0,19360.0,8.7,6.2,32.9,20.1,32.0,6195.2
0500000US01125,"Tuscaloosa County, Alabama",Tuscaloosa County, Alabama,89075.0,220605.0,73984.0,2.9,2.1,29.7,15.3,49.9,36918.016
0500000US02020,"Anchorage Municipality, Alaska",Anchorage Municipality, Alaska,109856.0,280490.0,64342.0,5.2,4.4,47.1,22.2,21.1,13576.162000000002
0500000US02090,"Fairbanks North Star Borough, Alaska",Fairbanks North Star Borough, Alaska,37356.0,91429.0,23880.0,4.2,5.1,36.3,23.5,30.8,7355.04
0500000US02170,"Matanuska-Susitna Borough, Alaska",Matanuska-Susitna Borough, Alaska,39942.0,110610.0,26872.0,5.5,6.1,50.0,25.5,12.9,3466.4880000000003
0500000US04001,"Apache County, Arizona",Apache County, Arizona,20690.0,64067.0,16835.0,7.1,6.0,49.7,22.0,15.2,2558.92
0500000US04003,"Cochise County, Arizona",Cochise County, Arizona,49981.0,120956.0,28759.0,4.5,3.3,44.4,25.9,22.0,6326.9800000000005
0500000US04005,"Coconino County, Arizona",Coconino County, Arizona,53988.0,132044.0,47583.0,3.9,4.0,27.8,11.4,52.9,25171.407000000003
0500000US04013,"Maricopa County, Arizona",Maricopa County, Arizona,1726554.0,4479734.0,1087431.0,4.3,4.8,41.7,23.5,25.6,278382.336
0500000US04015,"Mohave County, Arizona",Mohave County, Arizona,99512.0,215784.0,33597.0,3.8,7.1,45.7,25.8,17.6,5913.072000000001
0500000US04017,"Navajo County, Arizona",Navajo County, Arizona,41415.0,106194.0,24640.0,5.3,4.7,52.6,26.2,11.3,2784.32
0500000US04019,"Pima County, Arizona",Pima County, Arizona,436469.0,1029702.0,255016.0,3.4,4.0,36.8,20.7,35.1,89510.61600000001
0500000US04021,"Pinal County, Arizona",Pinal County, Arizona,164281.0,449114.0,99115.0,3.8,4.8,47.3,25.7,18.4,18237.16
0500000US04025,"Yavapai County, Arizona",Yavapai County, Arizona,110928.0,242071.0,40926.0,1.9,3.3,43.9,24.5,26.5,10845.390000000001
0500000US04027,"Yuma County, Arizona",Yuma County, Arizona,80857.0,201123.0,48920.0,5.2,5.6,44.0,23.2,22.0,10762.4
0500000US05007,"Benton County, Arkansas",Benton County, Arkansas,112045.0,300049.0,72209.0,6.6,6.3,48.0,22.4,16.7,12058.902999999998
0500000US05031,"Craighead County, Arkansas",Craighead County, Arkansas,44528.0,109650.0,29655.0,5.7,4.0,46.4,19.2,24.7,7324.785
0500000US05045,"Faulkner County, Arkansas",Faulkner County, Arkansas,49270.0,122553.0,33665.0,5.4,5.6,37.9,13.9,37.3,12557.045
0500000US05051,"Garland County, Arkansas",Garland County, Arkansas,45340.0,98523.0,19498.0,6.0,3.6,45.8,28.4,16.2,3158.676
0500000US05069,"Jefferson County, Arkansas",Jefferson County, Arkansas,24326.0,58155.0,13532.0,8.7,6.2,43.8,20.5,20.8,2814.6560000000004
0500000US05085,"Lonoke County, Arkansas",Lonoke County, Arkansas,28268.0,74488.0,15999.0,7.0,5.7,52.0,21.6,13.9,2223.8610000000003
0500000US05119,"Pulaski County, Arkansas",Pulaski County, Arkansas,174628.0,390610.0,85591.0,6.2,7.2,38.9,20.4,27.3,23366.343
0500000US05125,"Saline County, Arkansas",Saline County, Arkansas,50237.0,125981.0,25290.0,4.8,5.0,46.2,23.7,20.2,5108.58
0500000US05131,"Sebastian County, Arkansas",Sebastian County, Arkansas,52078.0,127343.0,30141.0,8.9,4.9,48.1,20.7,17.4,5244.534
0500000US05143,"Washington County, Arkansas",Washington County, Arkansas,98935.0,247097.0,72354.0,3.4,3.5,38.7,17.8,36.7,26553.918000000005
0500000US05145,"White County, Arkansas",White County, Arkansas,29805.0,75088.0,18907.0,2.1,3.1,46.2,19.0,29.5,5577.565
0500000US06001,"Alameda County, California",Alameda County, California,596614.0,1591744.0,385159.0,5.3,5.4,35.7,19.5,34.1,131339.219
0500000US06007,"Butte County, California",Butte County, California,82494.0,200802.0,56543.0,4.4,4.6,31.3,16.3,43.4,24539.662
0500000US06013,"Contra Costa County, California",Contra Costa County, California,415194.0,1144370.0,283487.0,5.9,4.8,39.1,23.9,26.3,74557.081
0500000US06017,"El Dorado County, California",El Dorado County, California,74376.0,190661.0,38961.0,5.6,5.9,41.8,23.2,23.4,9116.874
0500000US06019,"Fresno County, California",Fresno County, California,326981.0,993924.0,290513.0,4.4,5.7,43.5,22.3,24.1,70013.633
0500000US06023,"Humboldt County, California",Humboldt County, California,56785.0,131004.0,30618.0,3.2,4.5,40.8,16.1,35.4,10838.771999999999
0500000US06025,"Imperial County, California",Imperial County, California,50877.0,172383.0,53986.0,5.3,4.4,40.7,27.1,22.4,12092.864
0500000US06029,"Kern County, California",Kern County, California,283510.0,889687.0,262726.0,3.3,5.4,45.2,25.2,20.8,54647.008
0500000US06031,"Kings County, California",Kings County, California,43646.0,139375.0,42591.0,1.7,6.7,43.9,24.7,23.0,9795.93
0500000US06033,"Lake County, California",Lake County, California,27058.0,67020.0,15090.0,4.2,7.6,34.0,29.2,25.0,3772.5
0500000US06037,"Los Angeles County, California",Los Angeles County, California,3415726.0,9533172.0,2340018.0,5.1,4.6,37.8,21.6,31.0,725405.58
0500000US06039,"Madera County, California",Madera County, California,45539.0,154359.0,60003.0,3.3,4.4,33.6,28.9,29.9,17940.897
0500000US06041,"Marin County, California",Marin County, California,103285.0,248861.0,57169.0,8.8,4.6,36.8,24.6,25.2,14406.588
0500000US06045,"Mendocino County, California",Mendocino County, California,34998.0,87741.0,19146.0,5.7,8.5,42.1,22.3,21.4,4097.244
0500000US06047,"Merced County, California",Merced County, California,87830.0,286265.0,84183.0,3.7,5.7,42.0,26.3,22.3,18772.809
0500000US06053,"Monterey County, California",Monterey County, California,132411.0,411595.0,115908.0,4.3,4.9,41.9,24.5,24.4,28281.552
0500000US06055,"Napa County, California",Napa County, California,51025.0,130255.0,29700.0,4.4,3.0,37.1,26.1,29.3,8702.1
0500000US06057,"Nevada County, California",Nevada County, California,44000.0,100498.0,17667.0,4.0,6.9,42.1,26.8,20.1,3551.067
0500000US06059,"Orange County, California",Orange County, California,1085225.0,3094994.0,812421.0,5.9,4.9,35.6,19.6,34.0,276223.14
0500000US06061,"Placer County, California",Placer County, California,160203.0,412090.0,100160.0,7.0,4.2,41.3,22.7,24.8,24839.68
0500000US06065,"Riverside County, California",Riverside County, California,769475.0,2439260.0,652607.0,3.9,4.5,41.6,22.8,27.3,178161.711
0500000US06067,"Sacramento County, California",Sacramento County, California,572744.0,1558455.0,394311.0,4.8,4.2,41.0,21.3,28.8,113561.56800000001
0500000US06069,"San Benito County, California",San Benito County, California,20610.0,67103.0,19013.0,7.5,7.7,37.1,25.7,22.0,4182.86
0500000US06071,"San Bernardino County, California",San Bernardino County, California,674191.0,2155780.0,604894.0,4.3,4.5,41.9,22.8,26.5,160296.91
0500000US06073,"San Diego County, California",San Diego County, California,1172343.0,3160203.0,811451.0,5.5,4.5,37.4,19.7,32.9,266967.37899999996
0500000US06075,"San Francisco County, California",San Francisco County, California,361912.0,782233.0,146192.0,8.0,2.5,33.0,16.7,39.8,58184.416
0500000US06077,"San Joaquin County, California",San Joaquin County, California,241903.0,779549.0,213461.0,4.4,5.3,44.7,23.5,22.0,46961.42
0500000US06079,"San Luis Obispo County, California",San Luis Obispo County, California,111713.0,267111.0,75827.0,4.2,2.9,28.4,16.7,47.7,36169.479
0500000US06081,"San Mateo County, California",San Mateo County, California,262122.0,717387.0,165457.0,6.6,5.9,36.6,20.9,29.9,49471.643
0500000US06083,"Santa Barbara County, California",Santa Barbara County, California,150851.0,420771.0,133061.0,3.7,3.9,32.1,17.2,43.0,57216.229999999996
0500000US06085,"Santa Clara County, California",Santa Clara County, California,656477.0,1829890.0,468451.0,6.2,3.8,36.0,21.2,32.8,153651.92799999999
0500000US06087,"Santa Cruz County, California",Santa Cruz County, California,96015.0,250147.0,73899.0,3.1,4.0,27.3,17.9,47.7,35249.823000000004
0500000US06089,"Shasta County, California",Shasta County, California,71213.0,176875.0,39379.0,4.4,6.1,42.0,22.5,24.9,9805.371
0500000US06095,"Solano County, California",Solano County, California,159294.0,438087.0,106716.0,4.7,4.1,40.5,22.3,28.3,30200.628000000004
0500000US06097,"Sonoma County, California",Sonoma County, California,194698.0,471558.0,101272.0,4.8,5.6,38.1,22.9,28.6,28963.792000000005
0500000US06099,"Stanislaus County, California",Stanislaus County, California,177101.0,545363.0,152322.0,4.4,5.0,44.3,21.7,24.6,37471.21200000001
0500000US06101,"Sutter County, California",Sutter County, California,33732.0,97553.0,27170.0,3.2,5.8,42.4,25.0,23.6,6412.120000000001
0500000US06103,"Tehama County, California",Tehama County, California,24625.0,64004.0,14875.0,3.2,4.0,50.5,21.7,20.7,3079.125
0500000US06107,"Tulare County, California",Tulare County, California,143129.0,471674.0,142438.0,2.7,5.9,45.7,26.0,19.7,28060.285999999996
0500000US06111,"Ventura County, California",Ventura County, California,278631.0,819913.0,203574.0,4.6,5.6,39.4,22.6,27.9,56797.14599999999
0500000US06113,"Yolo County, California",Yolo County, California,77323.0,211389.0,77501.0,3.2,2.6,25.0,15.5,53.7,41618.037000000004
0500000US06115,"Yuba County, California",Yuba County, California,29430.0,82945.0,22052.0,2.4,5.5,51.2,17.9,23.0,5071.96
0500000US08001,"Adams County, Colorado",Adams County, Colorado,190647.0,524341.0,130607.0,6.5,4.9,43.5,25.8,19.2,25076.544
0500000US08005,"Arapahoe County, Colorado",Arapahoe County, Colorado,258450.0,650974.0,149132.0,7.9,5.2,42.3,22.8,21.8,32510.776
0500000US08013,"Boulder County, Colorado",Boulder County, Colorado,137786.0,314584.0,95062.0,5.8,3.2,27.9,16.1,47.0,44679.14
0500000US08014,"Broomfield County, Colorado",Broomfield County, Colorado,31244.0,75712.0,18304.0,4.9,6.9,40.1,24.0,24.2,4429.568
0500000US08031,"Denver County, Colorado",Denver County, Colorado,334942.0,698269.0,141964.0,7.2,5.3,36.3,20.2,31.0,44008.84
0500000US08035,"Douglas County, Colorado",Douglas County, Colorado,140100.0,374660.0,94430.0,5.7,4.6,42.9,25.2,21.6,20396.88
0500000US08041,"El Paso County, Colorado",El Paso County, Colorado,293070.0,718785.0,189536.0,5.3,3.8,40.3,20.9,29.7,56292.191999999995
0500000US08059,"Jefferson County, Colorado",Jefferson County, Colorado,241421.0,567009.0,120591.0,6.9,4.8,38.7,21.8,27.8,33524.298
0500000US08069,"Larimer County, Colorado",Larimer County, Colorado,154391.0,356780.0,96065.0,4.5,4.0,30.7,16.6,44.2,42460.73
0500000US08077,"Mesa County, Colorado",Mesa County, Colorado,66134.0,154194.0,36946.0,6.5,3.6,41.1,21.7,27.2,10049.312
0500000US08101,"Pueblo County, Colorado",Pueblo County, Colorado,67840.0,164586.0,37257.0,5.0,6.6,44.8,24.8,18.7,6967.059
0500000US08123,"Weld County, Colorado",Weld County, Colorado,123825.0,345383.0,90999.0,6.7,4.7,44.3,21.3,23.1,21020.769
0500000US09110,"Capitol Planning Region, Connecticut",Capitol Planning Region, Connecticut,392357.0,941937.0,239081.0,5.1,4.0,37.8,21.5,31.7,75788.677
0500000US09120,"Greater Bridgeport Planning Region, Connecticut",Greater Bridgeport Planning Region, Connecticut,118390.0,316443.0,86088.0,6.6,6.2,34.5,21.2,31.5,27117.72
0500000US09130,"Lower Connecticut River Valley Planning Region, Connecticut",Lower Connecticut River Valley Planning Region, Connecticut,74514.0,166420.0,39760.0,6.3,3.5,32.9,19.5,37.9,15069.04
0500000US09140,"Naugatuck Valley Planning Region, Connecticut",Naugatuck Valley Planning Region, Connecticut,180339.0,447608.0,101567.0,7.5,6.4,41.1,21.1,23.9,24274.513
0500000US09150,"Northeastern Connecticut Planning Region, Connecticut",Northeastern Connecticut Planning Region, Connecticut,39334.0,94798.0,21117.0,5.6,5.0,38.3,26.8,24.3,5131.431
0500000US09160,"Northwest Hills Planning Region, Connecticut",Northwest Hills Planning Region, Connecticut,47947.0,110666.0,23409.0,7.1,3.4,41.6,26.4,21.5,5032.9349999999995
0500000US09170,"South Central Connecticut Planning Region, Connecticut",South Central Connecticut Planning Region, Connecticut,229921.0,545797.0,146691.0,5.6,4.0,33.0,19.7,37.8,55449.19799999999
0500000US09180,"Southeastern Connecticut Planning Region, Connecticut",Southeastern Connecticut Planning Region, Connecticut,115607.0,267822.0,61482.0,4.5,3.1,42.0,20.3,30.1,18506.082
0500000US09190,"Western Connecticut Planning Region, Connecticut",Western Connecticut Planning Region, Connecticut,235226.0,614978.0,153467.0,7.4,4.9,41.7,22.4,23.6,36218.212
0500000US10001,"Kent County, Delaware",Kent County, Delaware,73497.0,182773.0,46649.0,2.6,8.6,40.1,19.1,29.6,13808.104000000001
0500000US10003,"New Castle County, Delaware",New Castle County, Delaware,223989.0,559839.0,140485.0,7.0,4.2,38.9,20.3,29.6,41583.560000000005
0500000US10005,"Sussex County, Delaware",Sussex County, Delaware,104848.0,253096.0,44362.0,5.6,7.0,44.1,21.8,21.4,9493.467999999999
0500000US11001,"District of Columbia, District of Columbia",District of Columbia, District of Columbia,326970.0,633828.0,167155.0,8.2,4.4,32.1,15.3,40.0,66862.0
0500000US12001,"Alachua County, Florida",Alachua County, Florida,116507.0,265006.0,102830.0,4.0,3.3,22.6,9.0,61.1,62829.13
0500000US12005,"Bay County, Florida",Bay County, Florida,79044.0,182399.0,39548.0,7.6,4.7,45.3,20.6,21.8,8621.464
0500000US12009,"Brevard County, Florida",Brevard County, Florida,255723.0,622282.0,124258.0,6.6,5.0,40.8,21.4,26.1,32431.338
0500000US12011,"Broward County, Florida",Broward County, Florida,753084.0,1928216.0,440451.0,6.7,4.9,40.9,21.5,25.9,114076.80900000001
0500000US12015,"Charlotte County, Florida",Charlotte County, Florida,90457.0,198565.0,23857.0,4.3,6.0,41.4,25.7,22.7,5415.539
0500000US12017,"Citrus County, Florida",Citrus County, Florida,71493.0,160009.0,22981.0,3.2,4.4,49.3,27.1,16.1,3699.9410000000003
0500000US12019,"Clay County, Florida",Clay County, Florida,85253.0,224203.0,52136.0,8.1,6.7,41.7,26.2,17.2,8967.392
0500000US12021,"Collier County, Florida",Collier County, Florida,166206.0,392583.0,67346.0,6.2,4.6,42.9,23.7,22.6,15220.196
0500000US12023,"Columbia County, Florida",Columbia County, Florida,27963.0,68128.0,15585.0,6.4,9.9,44.8,18.4,20.5,3194.9249999999997
0500000US12031,"Duval County, Florida",Duval County, Florida,416112.0,995732.0,232481.0,6.7,5.6,41.7,21.1,24.9,57887.769
0500000US12033,"Escambia County, Florida",Escambia County, Florida,133784.0,306105.0,73008.0,4.1,4.4,40.7,18.6,32.2,23508.576
0500000US12035,"Flagler County, Florida",Flagler County, Florida,54364.0,125860.0,21763.0,4.8,10.3,40.4,23.3,21.1,4591.993
0500000US12053,"Hernando County, Florida",Hernando County, Florida,80211.0,204886.0,39044.0,6.9,6.9,42.3,23.4,20.5,8004.0199999999995
0500000US12055,"Highlands County, Florida",Highlands County, Florida,47706.0,104218.0,18678.0,6.0,6.9,41.1,26.4,19.6,3660.888
0500000US12057,"Hillsborough County, Florida",Hillsborough County, Florida,582824.0,1482220.0,363811.0,6.3,4.9,39.4,20.9,28.5,103686.135
0500000US12061,"Indian River County, Florida",Indian River County, Florida,72199.0,165676.0,26260.0,5.6,7.7,43.1,21.9,21.8,5724.68
0500000US12069,"Lake County, Florida",Lake County, Florida,167485.0,405486.0,78414.0,6.5,5.9,44.4,23.8,19.5,15290.730000000001
0500000US12071,"Lee County, Florida",Lee County, Florida,339269.0,809561.0,144764.0,4.6,4.8,42.0,24.9,23.7,34309.068
0500000US12073,"Leon County, Florida",Leon County, Florida,120220.0,279484.0,102197.0,3.1,3.2,22.2,14.2,57.3,58558.880999999994
0500000US12081,"Manatee County, Florida",Manatee County, Florida,176772.0,423717.0,78266.0,9.1,4.6,39.9,23.3,23.1,18079.446
0500000US12083,"Marion County, Florida",Marion County, Florida,163513.0,387351.0,76038.0,3.4,4.3,44.8,25.0,22.5,17108.55
0500000US12085,"Martin County, Florida",Martin County, Florida,66871.0,158065.0,27030.0,8.7,7.3,36.6,25.2,22.3,6027.6900000000005
0500000US12086,"Miami-Dade County, Florida",Miami-Dade County, Florida,983509.0,2630655.0,610964.0,7.0,6.1,37.6,20.4,29.0,177179.56
0500000US12087,"Monroe County, Florida",Monroe County, Florida,34320.0,80231.0,14386.0,3.5,6.1,47.1,19.7,23.6,3395.096
0500000US12089,"Nassau County, Florida",Nassau County, Florida,41347.0,97117.0,18442.0,4.3,5.4,43.6,22.3,24.4,4499.848
0500000US12091,"Okaloosa County, Florida",Okaloosa County, Florida,86848.0,211888.0,47908.0,4.5,5.3,44.2,20.8,25.2,12072.816
0500000US12095,"Orange County, Florida",Orange County, Florida,545757.0,1413417.0,378410.0,6.7,4.8,35.6,19.6,33.4,126388.93999999999
0500000US12097,"Osceola County, Florida",Osceola County, Florida,151618.0,420250.0,107020.0,4.6,4.3,42.4,25.8,22.9,24507.579999999998
0500000US12099,"Palm Beach County, Florida",Palm Beach County, Florida,607453.0,1491252.0,313769.0,7.2,4.5,39.8,21.6,26.9,84403.86099999999
0500000US12101,"Pasco County, Florida",Pasco County, Florida,240785.0,600790.0,124077.0,5.1,5.7,41.9,23.7,23.6,29282.172000000002
0500000US12103,"Pinellas County, Florida",Pinellas County, Florida,425255.0,940596.0,168619.0,5.6,4.3,38.7,20.6,30.8,51934.652
0500000US12105,"Polk County, Florida",Polk County, Florida,291994.0,771304.0,171545.0,4.2,4.0,47.1,22.5,22.3,38254.535
0500000US12107,"Putnam County, Florida",Putnam County, Florida,31087.0,73094.0,14249.0,8.1,4.1,49.0,22.0,16.8,2393.8320000000003
0500000US12109,"St. Johns County, Florida",St. Johns County, Florida,119515.0,303733.0,70466.0,6.3,4.7,45.3,24.4,19.3,13599.938
0500000US12111,"St. Lucie County, Florida",St. Lucie County, Florida,134215.0,355544.0,71068.0,5.9,4.7,43.0,24.8,21.5,15279.619999999999
0500000US12113,"Santa Rosa County, Florida",Santa Rosa County, Florida,73545.0,193938.0,42860.0,5.2,7.7,45.1,23.0,19.1,8186.26
0500000US12115,"Sarasota County, Florida",Sarasota County, Florida,215125.0,453926.0,70785.0,6.7,5.1,38.6,22.7,27.0,19111.95
0500000US12117,"Seminole County, Florida",Seminole County, Florida,189482.0,474157.0,113483.0,7.3,4.7,37.0,23.2,27.8,31548.274
0500000US12119,"Sumter County, Florida",Sumter County, Florida,71378.0,137145.0,9368.0,0.3,5.3,44.5,23.9,26.1,2445.0480000000002
0500000US12127,"Volusia County, Florida",Volusia County, Florida,241871.0,561833.0,114684.0,5.5,5.0,39.1,19.2,31.2,35781.408
0500000US12131,"Walton County, Florida",Walton County, Florida,36771.0,81474.0,14121.0,2.5,9.6,51.9,24.6,11.4,1609.794
0500000US13013,"Barrow County, Georgia",Barrow County, Georgia,30950.0,88810.0,22118.0,4.3,7.8,42.7,25.2,20.0,4423.6
0500000US13015,"Bartow County, Georgia",Bartow County, Georgia,40620.0,111872.0,26821.0,7.4,1.2,43.0,26.2,22.1,5927.441
0500000US13021,"Bibb County, Georgia",Bibb County, Georgia,62061.0,149746.0,38295.0,6.7,7.3,41.8,20.3,23.9,9152.505
0500000US13031,"Bulloch County, Georgia",Bulloch County, Georgia,31804.0,77109.0,31578.0,2.9,1.8,21.6,11.3,62.4,19704.672
0500000US13045,"Carroll County, Georgia",Carroll County, Georgia,44841.0,121171.0,37567.0,5.1,6.6,36.4,19.6,32.2,12096.574
0500000US13047,"Catoosa County, Georgia",Catoosa County, Georgia,27083.0,68322.0,15249.0,5.0,0.3,45.7,32.8,16.2,2470.338
0500000US13051,"Chatham County, Georgia",Chatham County, Georgia,121527.0,287945.0,74555.0,4.2,4.5,36.3,19.8,35.2,26243.360000000004
0500000US13057,"Cherokee County, Georgia",Cherokee County, Georgia,103550.0,279211.0,67751.0,5.8,5.0,41.2,25.3,22.7,15379.476999999999
0500000US13059,"Clarke County, Georgia",Clarke County, Georgia,53504.0,120006.0,51936.0,2.6,1.8,21.0,6.3,68.3,35472.288
0500000US13063,"Clayton County, Georgia",Clayton County, Georgia,108274.0,294257.0,76152.0,4.5,9.3,43.8,21.2,21.3,16220.376
0500000US13067,"Cobb County, Georgia",Cobb County, Georgia,298239.0,763385.0,194788.0,6.7,4.6,39.9,22.0,26.7,52008.396
0500000US13073,"Columbia County, Georgia",Columbia County, Georgia,55346.0,161382.0,43033.0,10.0,4.2,43.7,19.8,22.4,9639.392
